before O -160.99381798276025
Washington I-LOC -170.62899144363726
came O -179.05395795005185
charging O -181.86594510090177
back O -189.48222202052338
. O -192.7793795048766

" O -4.89837899018737
I O -11.497913373993947
just O -19.03571867817405
kept O -28.01808725159802
saying O -35.91526655668602
to O -39.99028842551966
myself O -42.45806283361349
, O -45.76710813986596
' O -53.09315521495698
keep O -62.036303075227664
giving O -71.52949727241761
yourself O -73.99727168051145
the O -77.31376735235243
best O -85.90409383800036
chance O -95.01429578293421
to O -99.08931765176786
win O -106.6366016999025
, O -109.94564700615497
keep O -118.88879486642566
battling O -121.35656927451949
, O -124.66561458077196
maybe O -134.6696344017279
something O -144.38597215023208
will O -150.556531288263
happen O -160.81186553749984
, O -164.12091084375234
' O -171.44695791884337
" O -175.96204001364265
said O -180.64250799687204
the O -183.95900366871305
26-year-old O -186.4267780768069
O'Brien I-PER -197.22322912025453
, O -201.53197452858555
ranked O -212.50814756969598
65th O -214.97592197778982
. O -218.27307946214304

" O -4.89837899018737
I O -11.497913373993947
kept O -20.480281947417915
my O -28.769503340281936
composure O -31.237277748375767
and O -35.505083759040446
I O -41.97948040974541
was O -47.18221516578698
proud O -49.64998957388081
of O -53.65783374022088
myself O -56.12560814831471
for O -61.078348474236265
that O -66.63710607116117
-- O -72.9634197386013
usually O -75.43119414669513
I O -81.90559079740011
would O -88.30774254123175
have O -94.29238083843904
folded O -96.76015524653288
up O -103.21200665891679
the O -106.52850233075777
tent O -108.9962767388516
and O -113.26408274951628
gone O -123.26810257047222
home O -130.78721574164018
. O -134.0843732259934
" O -138.59945532079269

The O -5.587859805503737
hard-serving O -8.180771946699174
O'Brien I-PER -18.977222990146803
, O -23.28596839847781
a O -27.86721378704276
former O -35.37711030310579
U.S. I-LOC -42.57477935308938
collegiate O -45.072938359075934
national O -53.85719538443062
champion O -61.83893207754668
, O -65.14797738379916
fired O -74.78427242462979
up O -81.23612383701371
17 O -89.58722063359582
aces O -92.05499504168965
to O -96.1300169105233
ultimately O -98.59779131861713
subdue O -101.06556572671096
the O -104.38206139855194
never-say-die O -106.84983580664577
Washington I-LOC -116.48500926752277
. O -119.81255134976868

The O -5.587859805503737
fifth O -14.480254732412366
set O -22.262658522907937
stayed O -32.517992772144794
on O -37.10049479276655
serve O -46.999154098064665
until O -55.23010658280471
the O -58.54660225464569
sixth O -67.80340767377142
game O -75.67391873177725
, O -78.98296403802972
when O -85.79058088996952
Washington I-LOC -95.42575435084652
, O -98.76518425499171
after O -105.15578330202352
saving O -107.62355771011735
one O -114.26412047739399
break O -123.28731104533821
point O -132.08735806196822
with O -137.55520056842303
a O -141.75207940173564
forehand O -144.2198538098295
winner O -153.2430443777737
down O -160.68211484126815
the O -163.99861051310916
line O -173.06436069547217
, O -176.37340600172467
netted O -178.84118040981852
a O -183.03805924313113
backhand O -185.50583365122498
to O -189.58085552005863
give O -198.1985809798947
O'Brien I-PER -208.99503202334233
a O -214.19161095873346
4-2 O -224.57999733494177
lead O -232.46375361969763
. O -235.76091110405085

The O -5.587859805503737
Texan I-PER -8.402914468037094
blasted O -11.870388978209458
in O -16.327414731379488
two O -22.673587207469232
aces O -25.141361615563063
to O -29.216383484396708
hold O -37.80670997004465
serve O -47.705369275342775
at O -53.071429087487644
5-2 O -63.3267633367245
and O -67.59456934738917
then O -75.70146918345924
converted O -78.16924359155307
his O -84.08262942968345
eighth O -93.5758236268734
match O -100.98957628238352
point O -109.78962329901353
for O -114.74236362493508
victory O -122.69511278117788
when O -129.5027296331177
Washington I-LOC -139.1379030939947
found O -147.24239770513452
the O -150.9031061197316
net O -159.13405860447165
with O -164.60190111092646
another O -172.8713198764943
backhand O -175.33909428458816
from O -180.91097542944289
40-0 O -183.37874983753673
. O -186.67590732188995

" O -4.89837899018737
You O -14.739854471793144
just O -22.277659775973248
kind O -24.74543418406708
of O -28.75327835040715
keep O -37.69642621067784
fighting O -46.1840985422657
and O -50.45190455293038
you O -58.39046907418123
keep O -67.33361693445192
trying O -76.06912542994436
to O -80.14414729877801
make O -88.30234042923563
him O -95.79405462621546
play O -103.82091175461198
a O -108.01779058792458
little O -116.63551604776063
bit O -126.3518537962648
. O -129.649011280618

I O -6.8576935460930795
think O -15.520514031357205
he O -21.355287981917936
got O -30.189236550223633
a O -34.38611538353623
little O -43.00384084337229
tight O -52.566027912049194
at O -57.93208772419406
a O -62.12896655750666
couple O -71.33447868224484
of O -75.3423228485849
moments O -77.81009725667873
, O -81.1191425629312
" O -85.63422465773046
said O -90.31469264095982
Washington I-LOC -99.94986610183682
. O -103.27740818408273
" O -108.13670302163806

But O -7.5411161767610295
I O -14.140650560567607
think O -22.678333312730132
he O -28.513107263290863
served O -38.51712708424681
pretty O -48.77246133348366
well O -56.72521048972647
when O -63.53282734166628
he O -69.36760129222701
had O -75.23912478499648
to O -79.31414665383012
. O -82.61130413818333
" O -87.12638623298258

Tarango I-ORG -2.7409134898279643
, O -6.3574265648961354
whose O -15.710875802949968
Wimbledon I-MISC -25.29500359073679
tantrum O -27.9313391534116
two O -34.28976352914985
years O -41.593168127491104
ago O -49.716875081877554
brought O -58.48413227568457
him O -65.9758464726644
a O -70.172725305977
$ O -76.4823254924434
28,000 O -78.95009990053723
fine O -88.95411972149317
and O -93.22192573215784
suspension O -103.63141066122195
from O -109.20329180607666
this O -115.75556196620762
year O -122.27663375548272
's O -127.16732799524047
tournament O -135.37958834696838
at O -140.74564815911324
the O -144.06214383095426
All-England I-PER -148.52798310022337
Club I-PER -149.60662904003698
, O -152.8530857308686
argued O -155.7052266942148
calls O -165.60388599951293
and O -169.8716920101776
taunted O -172.33946641827146
fans O -182.05580416677563
in O -186.12846336469332
his O -192.04184920282373
lively O -194.50962361091757
two O -200.85579608700732
hour O -210.3489902841973
, O -213.6580355904498
24 O -221.71614526235044
minute O -229.71269704125166
tango O -232.1804714493455
with O -237.64831395580032
Rios I-PER -248.55012551490577
on O -254.13232763760607
the O -257.8331898646994
grandstand O -260.30096427279324
. O -263.59812175714643

A O -7.296274262985741
boisterous O -9.889186404181178
cheering O -12.35696081227501
section O -14.824735220368844
backed O -25.0800694696057
the O -28.39656514144669
distracted O -30.86433954954052
Chilean O -35.20617079313911
and O -39.47397680380379
booed O -41.94175121189762
the O -45.2582468837386
lanky O -47.72602129183243
American I-MISC -56.193187652282944
, O -59.6707941131164
who O -65.7997909979819
ate O -68.26756540607573
up O -74.71941681845965
all O -82.0686309528322
the O -85.38512662467318
attention O -95.79461155373728
. O -99.09176903809049

" O -4.89837899018737
I O -11.497913373993947
'm O -20.480281947417915
an O -26.453015342118903
emotional O -28.920789750212734
player O -38.03099169514659
, O -41.34003700139906
" O -45.85511909619832
said O -50.53558707942769
the O -53.852082751268675
104th-ranked O -56.319857159362506
Tarango O -60.66168840296109
. O -63.95884588731429
" O -68.47392798211355

I O -6.8576935460930795
think O -15.520514031357205
I O -21.994910682062176
played O -29.34412481643473
very O -37.40223448833537
well O -45.354983644578176
tonight O -47.82275805267201
, O -51.13180335892448
very O -59.18991303082511
focused O -61.65768743891894
. O -64.95484492327213
" O -69.46992701807139

The O -5.587859805503737
match O -13.126750194115466
turned O -22.236952139049322
on O -26.81945415967108
the O -30.135949831512068
third-set O -32.6037242396059
tiebreaker O -35.071498647699734
, O -38.380543953952206
which O -44.78269569778384
the O -48.099191369624826
American I-MISC -56.56635773007534
won O -63.842413082141725
7-5 O -71.91277465369087
much O -80.4251395978691
to O -84.50016146670275
the O -87.81665713854373
dismay O -90.28443154663756
of O -94.29227571297763
the O -97.60877138481861
spectators O -100.07654579291244
. O -103.37370327726563

" O -4.89837899018737
I O -11.497913373993947
love O -21.907398303058063
the O -25.223893974899052
crowd O -34.86018901572969
if O -42.476465935351285
they O -48.95412523169107
boo O -51.421899639784904
me O -60.06779597658766
every O -69.78413372509183
day O -77.32193902927193
. O -80.61909651362512

It O -7.2518225004149075
fires O -9.844734641610344
me O -18.4906309784131
up O -24.942482390797018
, O -28.251527697049493
makes O -38.25554751800544
me O -46.90144385480819
play O -54.92830098320472
my O -63.21752237606874
best O -71.80784886171668
tennis O -80.48273273539269
, O -83.79177804164516
" O -88.30686013644441
Tarango O -92.64869138004299
said O -97.32915936327235
. O -100.62631684762556

" O -4.89837899018737
I O -11.497913373993947
played O -18.8471275083665
some O -25.99212610131036
of O -29.999970267650433
my O -38.289191660514454
best O -46.8795181461624
tennis O -55.554402019838406
in O -59.62706121775608
college O -69.63108103871203
when O -76.43869789065182
fraternities O -78.90647229874565
were O -84.83295467579589
throwing O -87.30072908388972
beer O -89.76850349198355
on O -94.3510055126053
me O -102.99690184940805
. O -106.29405933376125

If O -9.11880539088055
tennis O -17.918826997658165
was O -23.121561753699734
like O -31.585136533708535
that O -37.14389413063345
every O -46.860231879137615
day O -54.39803718331771
, O -57.70708248957018
I O -64.18147914027516
think O -72.71916189243768
everybody O -75.18693630053151
wold O -77.65471070862534
be O -83.59255684432588
having O -92.6583070266889
a O -96.8551858600015
lot O -105.92093604236452
more O -113.08522783824306
fun O -123.34056208747991
. O -126.63771957183312
" O -131.15280166663237

Rios I-PER -9.462613200173946
did O -17.620872781756777
not O -23.922349574230502
appreciate O -26.390123982324333
Tarango O -30.73195522592292
's O -35.62264946568067
antics O -38.0904238737745
. O -41.3875813581277

" O -4.89837899018737
He O -11.882426869616333
's O -16.77312110937408
always O -25.97863323411226
complaining O -28.44640764220609
too O -37.469598210150316
much O -45.98196315432855
, O -49.29100846058102
" O -53.80609055538028
said O -58.48655853860965
Rios I-PER -69.3883700977151
. O -73.68522768414684
" O -78.58467633419845

But O -7.5411161767610295
I O -14.140650560567607
think O -22.678333312730132
it O -28.564219709499966
's O -33.454913949257715
not O -39.37202418647908
that O -44.930781783403994
. O -48.22793926775719

I O -6.8576935460930795
think O -15.520514031357205
I O -21.994910682062176
played O -29.34412481643473
really O -38.500846777003474
bad O -47.7576521961292
. O -51.0548096804824

It O -7.2518225004149075
was O -12.57969498955808
tough O -22.38304411505188
to O -26.458065983885525
play O -34.48492311228206
at O -39.85098292442693
night O -48.26803768880083
. O -51.56519517315403

Balls I-ORG -2.7409134898279643
were O -8.97486363569389
going O -17.512563371095446
really O -26.66928533166419
fast O -36.472634457157994
. O -39.769791941511194

I O -6.8576935460930795
lost O -14.559102864202583
too O -23.582293432146805
many O -31.912336819531085
points O -39.193600291995125
that O -44.75235788892004
I O -51.226754539625006
never O -60.292504721988024
lose O -70.29652454294397
. O -73.59368202729718

I O -6.8576935460930795
did O -14.520636583374786
n't O -22.147170003163573
play O -30.174027131560106
my O -38.46324852442413
tennis O -47.13813239810014
. O -50.43528988245334
" O -54.9503719772526

" O -4.89837899018737
I O -11.497913373993947
do O -19.03571867817405
n't O -26.662252097962835
see O -35.5312919860798
the O -38.84778765792078
ball O -48.10459307704651
like O -56.56816785705531
I O -63.042564507760275
see O -71.91160439587723
during O -79.73082215949552
the O -83.0473178313365
day O -90.5851231355166
. O -93.88228061986979

I O -6.8576935460930795
play O -15.009688407591216
an O -20.9824218022922
American I-MISC -29.449588162742717
so O -37.54272759659981
that O -43.113737093173235
's O -48.00443133293098
why O -57.9030906382291
I O -64.37748728893408
play O -72.4043444173306
at O -77.77040422947547
night O -86.18745899384938
. O -89.48461647820258

I O -6.8576935460930795
did O -14.520636583374786
n't O -22.147170003163573
feel O -31.57582567921596
good O -39.76973689227566
on O -44.35223891289741
the O -47.668734584738395
court O -55.95795597760242
. O -59.25511346195562
" O -63.77019555675488

At O -8.153724494836963
the O -11.595357899779556
end O -19.492537204867556
of O -23.500381371207627
the O -26.816877043048617
match O -34.230629698558744
, O -37.539675004811215
Tarango O -41.8815062484098
blew O -44.34928065650363
sarcastic O -46.81705506459746
kisses O -49.28482947269129
to O -53.35985134152493
the O -56.67634701336591
crowd O -66.31264205419654
, O -69.62168736044902
then O -77.72858719651909
jiggled O -80.19636160461292
his O -86.1097474427433
body O -95.6719345114202
to O -99.74695638025385
a O -103.94383521356644
Rios I-PER -114.8456467726719
rooting O -118.31312128284426
section O -121.16526224619045
in O -125.23792144410812
a O -129.43480027742072
jeering O -131.90257468551457
salute O -134.3703490936084
. O -137.66750657796163

" O -4.89837899018737
I O -11.497913373993947
support O -19.588283908112807
their O -25.94308953134725
enthusiasm O -28.410863939441082
, O -31.719909245693557
" O -36.23499134049282
Tarango O -40.5768225840914
said O -45.25729056732077
about O -52.26557811472273
the O -55.58207378656371
fans O -65.29841153506788
. O -68.59556901942108
" O -73.11065111422033

At O -8.153724494836963
the O -11.595357899779556
same O -19.669467913026633
time O -26.9008990117428
, O -30.209944317995276
they O -36.68760361433507
're O -45.30532907417113
cheering O -47.77310348226496
blatantly O -50.24087789035879
against O -56.978290483625344
me O -65.6241868204281
. O -68.92134430478129

After O -9.365665468812075
I O -15.965199852618653
won O -23.07269405010406
I O -29.547090700809036
figured O -32.01486510890287
I O -38.489261759607835
could O -45.727661527640095
give O -54.34538698747615
them O -61.92165857248404
a O -66.11853740579663
little O -74.73626286563268
razzle-dazzle O -77.20403727372651
. O -80.50119475807972
" O -85.01627685287897

NFL I-MISC -4.843589804738311
AMERICAN I-MISC -12.33177489208345
FOOTBALL-RANDALL I-MISC -15.188993818822157
CUNNINGHAM I-MISC -18.046212745560865
RETIRES I-MISC -20.903431672299572
. O -24.513956491256298

PHILADELPHIA I-ORG -8.246245025760327
1996-08-29 O -15.934675627263154

Randall I-PER -3.0266409103376217
Cunningham I-PER -4.328856155442594
, O -7.575312846274194
the O -11.276175073367538
National I-MISC -20.754942345496534
Football I-MISC -23.724332891593857
League I-MISC -29.60147882047361
's O -34.80554039483488
all-time O -37.28556670257722
leading O -45.77323903416508
rusher O -48.24101344225891
as O -54.042000395242255
a O -58.23887922855485
quarterback O -60.70665363664868
and O -64.97445964731335
one O -71.61502241458999
of O -75.62286658093005
the O -78.93936225277103
most O -86.89211140901384
athletic O -89.35988581710767
players O -97.6098864968184
ever O -107.4132356223122
to O -111.48825749114584
line O -120.55400767350886
up O -127.00585908589278
over O -133.60498466330523
centre O -142.5873532367292
, O -145.8963985429817
retired O -155.6997476684755
Thursday O -162.24850288649904
. O -165.54566037085226

Cunningham I-ORG -2.7409134898279643
played O -10.39759539301621
his O -16.598680286837407
entire O -26.854014536074263
11-year O -29.321788944168095
career O -38.578594363293824
with O -44.04643686974863
the O -47.362932541589615
Philadelphia I-ORG -58.385454702916796
Eagles I-ORG -60.25419179403886
. O -63.82511773647476

A O -7.296274262985741
three-time O -9.889186404181178
Pro O -20.480992890039246
Bowl O -24.822824133637834
selection O -27.290598541731665
, O -30.59964384798414
Cunningham O -34.941475091582724
rushed O -37.409249499676555
for O -42.36198982559811
4,482 O -44.82976423369194
yards O -55.23924916275605
on O -59.821751183377806
677 O -62.28952559147164
carries O -64.75729999956546
. O -68.05445748391867

" O -4.89837899018737
I O -11.497913373993947
would O -17.90006511782559
like O -26.363639897834393
to O -30.438661766668037
thank O -32.90643617476187
the O -36.222931846602854
Eagles O -40.56476309020144
organisation O -43.03253749829527
and O -47.30034350895995
the O -50.61683918080093
wonderful O -53.08461358889476
fans O -62.80095133739893
of O -66.80879550373899
Philadelphia I-ORG -77.83131766506618
for O -83.19924601454396
supporting O -93.89642999929887
me O -102.54232633610162
throughout O -112.54634615705757
my O -120.83556754992159
career O -130.09237296904732
, O -133.40141827529982
" O -137.9165003700991
Cunningham O -142.2583316136977
said O -146.93879959692708
. O -150.2359570812803

" O -4.89837899018737
Although O -14.739854471793144
it O -20.62574086856298
saddens O -23.09351527665681
me O -31.739411613459566
to O -35.81443348229321
leave O -44.83762405023743
, O -48.1466693564899
I O -54.62106600719487
am O -64.11426020438482
looking O -73.60745440157477
forward O -83.03611007762716
to O -87.1111319464608
spending O -96.82746969496498
more O -103.99176149084352
time O -111.22319258955969
with O -116.69103509601449
my O -124.98025648887851
family O -134.40891216493088
and O -138.67671817559557
pursuing O -141.1444925836894
other O -148.46293505939522
interests O -158.26628418488903
that O -163.82504178181395
have O -169.80968007902126
been O -176.10284153914452
on O -180.6853435597663
the O -184.0018392316073
back O -191.61811615122892
burner O -194.08589055932276
for O -199.03863088524434
sometime O -201.5064052933382
. O -204.8035627776914
" O -209.3186448724907

" O -4.89837899018737
Randall I-PER -7.7134336527207275
was O -13.915868510840827
one O -20.940797833369825
of O -24.948641999709896
the O -28.265137671550885
most O -36.2178868277937
exciting O -38.68566123588753
quarterbacks O -41.15343564398136
in O -45.226094841899034
NFL O -49.56792608549762
history O -59.284263834001784
, O -62.593309140254256
" O -67.10839123505352
said O -71.78885921828288
Eagles I-PER -76.25469848755202
owner O -87.50973283886741
Jeffrey I-PER -90.65717624128112
Lurie I-PER -91.73582218109473
. O -94.97039105002705
" O -99.86983970007866

During I-ORG -2.7409134898279643
his O -8.961767096774043
11 O -16.663218807974978
years O -23.966623406316238
in O -28.03928260423391
Philadelphia I-ORG -39.06180476556109
, O -42.78603809536979
Randall I-ORG -45.751200564364865
was O -51.369123343962656
the O -54.973318071494454
cornerstone O -57.441092479588285
of O -61.448936645928356
the O -64.76543231776934
Eagles O -69.10726356136792
' O -76.43331063645893
franchise O -78.90108504455276
and O -83.16889105521743
brought O -91.93614824902446
many O -100.26619163640873
great O -109.28938220435296
moments O -111.75715661244679
to O -115.83217848128044
fans O -125.54851622978461
in O -129.62117542770227
Philadelphia I-ORG -140.64369758902944
as O -146.85987256556902
well O -155.10032077750265
as O -160.901307730486
across O -169.576191604162
the O -172.89268727600302
NFL O -177.2345185196016
. O -180.53167600395483
" O -185.0467580987541

A O -7.296274262985741
second-round O -9.889186404181178
choice O -20.144520653418034
in O -24.217179851335707
1985 O -26.68495425942954
, O -29.993999565682014
Cunningham O -34.3358308092806
completed O -43.278978669551286
1,874-of-3,362 O -45.74675307764512
passes O -48.21452748573895
( O -52.46210210538132
55.7 O -54.92987651347515
percent O -61.417388106257945
) O -65.66496272590031
for O -70.61770305182186
22,877 O -73.0854774599157
yards O -83.4949623889798
and O -87.76276839964447
150 O -97.76678822060042
touchdowns O -100.23456262869425
. O -103.53172011304744

Cunningham I-ORG -2.7409134898279643
has O -8.927060417008544
already O -17.544802860083635
been O -23.837964320206872
signed O -32.35032926438511
as O -38.15131621736845
a O -42.34819505068104
broadcaster O -44.81596945877487
. O -48.11312694312807

GOLF O -10.387316716344056
- O -15.58841575622712
LEADING O -25.710218612839455
SCORES O -35.27240568151637
AT O -42.59845275660739
GREATER I-ORG -47.805488453698366
MILWAUKEE I-ORG -55.24854995223974
OPEN I-MISC -67.5332100458833
. O -70.78797444454554

MILWAUKEE I-ORG -8.315237897247279
, O -11.93175097231545
Wisconsin I-LOC -22.084640674344882
1996-08-29 O -29.49598810492473

Leading O -9.058180769064116
scores O -18.61197417821811
in O -22.684633376135782

the O -3.6997925672290943
$ O -10.134530486797097
1.2 O -20.72633697265517
million O -27.29279176777809
Greater I-ORG -32.49982746486907
Milwaukee I-ORG -40.016996935564165
Open I-MISC -51.29707369018789
at O -56.620740416641794
the O -59.94948798813129
par-71 O -62.41726239622512
, O -65.7263077024776

6,739-yard O -2.8510713034819384
Brown I-PER -11.66026550357258
Deer O -17.001796849249697
Park I-LOC -25.858967876179808
Golf I-MISC -38.165455195250495
Course I-MISC -40.99966405954821
after O -47.359417698427485
the O -50.68816526991698
first O -56.92840432858587
round O -64.32562768214478

on O -4.965798916009863
Thursday O -11.639691867134985
( O -15.887266486777357
players O -24.1372671664881
U.S. I-LOC -31.334936216471696
unless O -40.23436070248138
stated O -49.88944608563346
) O -54.13702070527583
: O -59.80593081134565

62 O -8.94695513395389
Nolan I-PER -11.762009796487249
Henke I-PER -12.840655736300858

64 O -8.507003849774556
Bob I-PER -17.064883621584293
Estes I-PER -18.1435295613979

65 O -8.800351659762015
Billy I-PER -18.302693040412603
Andrade I-PER -19.38133898022621
, O -22.627795671057807
Duffy I-PER -25.77523907347152
Waldorf I-PER -26.85388501328513
, O -30.100341704116726
Jesper I-PER -33.24778510653044
Parnevik I-PER -34.326431046344055
( O -38.511417050565555
Sweden I-LOC -44.58357683525733
) O -48.861536052792424

66 O -8.39488655165385
Neal I-PER -11.209941214187207
Lancaster I-PER -12.288587154000817
, O -15.535043844832417
Dave I-PER -18.682487247246133
Barr I-PER -19.76113318705974
( O -23.946119191281234
Canada I-LOC -30.801810218001222
) O -35.07976943553631
, O -38.73302748454486
Mike I-PER -49.12401341988433
Sullivan I-PER -50.20265935969794
, O -53.44911605052954
Willie I-LOC -56.4291116767538

Wood I-PER -3.0266409103376217
, O -6.956140493992827
Loren I-PER -10.103583896406542
Roberts I-PER -11.182229836220152
, O -14.428686527051752
Steve I-PER -23.07383258070886
Stricker I-PER -24.152478520522468
, O -27.398935211354065
Brian I-PER -37.10013393926049
Claar I-PER -38.1787798790741
, O -41.4252365699057
Russ I-PER -44.57267997231942
Cochran I-PER -45.65132591213303

67 O -8.425658210320604
Mark I-PER -15.813466729480085
Calcavecchia I-PER -16.892112669293695
, O -20.13856936012529
Payne I-PER -23.286012762539006
Stewart I-PER -30.225266847285376
, O -33.471723538116976
Billy I-PER -43.30645365864792
Mayfair I-PER -50.71571137264002
, O -53.96216806347162
Ken I-PER -64.13337042062378

Green I-PER -3.0266409103376217
, O -6.956140493992827
Jerry I-PER -10.103583896406542
Kelly I-PER -17.73598516171286
, O -20.982441852544458
Tim I-PER -30.055031921028508
Simpson I-PER -37.82096457895935
, O -41.06742126979095
Olin I-PER -44.21486467220467
Browne I-PER -45.29351061201828
, O -48.53996730284988
Shane I-PER -58.71116966000204
Bortsch I-PER -59.789815599815654
, O -63.036272290647254

Mike I-PER -8.951787576407956
Hulbert I-PER -10.254002821512927
, O -13.500459512344527
Brian I-PER -23.20165824025095
Henninger I-PER -24.280304180064558
, O -27.526760870896155
Tiger I-PER -30.67420427330987
Woods I-PER -31.752850213123477
, O -34.99930690395507
Steve I-PER -43.64445295761218
Jurgenson I-PER -44.72309889742579
, O -47.96955558825739

Bryan I-PER -3.0266409103376217
Gorman I-PER -4.328856155442594

GOLF O -10.387316716344056
- O -15.58841575622712
HENKE I-ORG -20.795451453318098
TAKES I-ORG -22.664188544440158
LEAD I-ORG -24.7726296406669
IN O -33.37644148613387
MILWAUKEE I-ORG -41.91592836254826
, O -45.640161692356955
WOODS I-ORG -48.60532416135203
MAKES I-ORG -50.474061252474094
PRO I-ORG -52.58250234870084
DEBUT I-ORG -54.69094344492759
. O -58.26186938736349

MILWAUKEE I-ORG -8.315237897247279
, O -11.93175097231545
Wisconsin I-LOC -22.084640674344882
1996-08-29 O -29.49598810492473

Nolan I-PER -3.0266409103376217
Henke I-PER -4.328856155442594
fired O -13.90256258085235
a O -18.483807969417303
nine-under-par O -20.951582377511134
62 O -29.515240616076916
to O -33.59026248491056
grab O -36.05803689300439
a O -40.25491572631698
two-shot O -42.72269013441081
lead O -50.606446419166666
after O -56.652832723442415
the O -59.9693283952834
opening O -68.73658558909042
round O -76.13380894264934
of O -80.1416531089894
the O -83.45814878083038
$ O -89.76774896729678
1.2 O -100.35955545315485
million O -106.92601024827778
Greater I-ORG -112.13304594536876
Milwaukee I-ORG -119.65021541606387
Open I-MISC -130.93029217068758
Thursday O -137.43665430302013
as O -143.249893155652
20-year-old O -145.71766756374583
Tiger I-PER -150.18350683301495
Woods I-PER -151.26215277282856
shot O -159.90430099423338
67 O -168.33102886441824
in O -172.40368806233593
his O -178.31707390046634
professional O -188.57240814970322
debut O -198.2887458982074
. O -201.58590338256062

Henke I-ORG -2.7409134898279643
stood O -13.170184115255992
two O -19.80405564703655
strokes O -22.27183005513038
ahead O -30.644433056933455
of O -34.65227722327353
Bob I-PER -44.860941601819036
Estes I-PER -45.93958754163265
and O -50.144804936876454
three O -57.4271109823619
up O -63.87896239474581
on O -68.46146441536757
Billy I-PER -79.61459040275395
Andrade I-PER -80.69323634256756
, O -83.93969303339915
Duffy I-PER -87.08713643581287
Waldorf I-PER -88.16578237562648
and O -92.37099977087027
Jesper I-PER -95.51844317328398
Parnevik I-PER -96.5970891130976
. O -99.83165798202992

Woods I-ORG -2.7409134898279643
, O -6.3574265648961354
who O -12.761870605803946
turned O -21.872072550737798
pro O -24.33984695883163
Tuesday O -31.184505082451786
after O -37.230891386727535
winning O -45.794549625293314
an O -51.767283019994295
unprecedented O -54.235057428088126
third O -61.763472991918384
successive O -72.01880724115523
U.S. I-MISC -80.85572062711184
Amateur I-MISC -83.82511117320915
Championship I-MISC -91.64816725114422
, O -95.27057989200021
almost O -104.84501886032564
eagled O -107.31279326841947
the O -110.62928894026045
18th O -113.09706334835428
hole O -115.56483775644811
. O -118.86199524080132

He O -7.242207041715465
settled O -17.622679024053927
for O -22.575419349975487
a O -26.772298183288083
birdie O -29.240072591381914
and O -33.507878602046596
a O -37.704757435359184
four-under O -40.172531843453015
opening O -48.939789037260034
round O -56.33701239081894
that O -61.895769987743854
left O -69.90735964400959
him O -77.39907384098942
five O -84.88181936798648
shots O -95.13715361722333
off O -102.55090627273346
the O -105.86740194457444
pace O -116.45920843043251
. O -119.7563659147857

" O -4.89837899018737
Yesterday I-PER -7.7134336527207275
was O -13.915868510840827
the O -17.616730737934173
toughest O -20.084505146028004
day O -27.622310450208108
I O -34.09670710091308
've O -43.353512520038805
had O -49.225036012808275
for O -54.17777633872983
a O -58.374655172042424
long O -67.02055150884517
time O -74.25198260756135
, O -77.56102791381382
" O -82.07611000861307
Woods O -86.41794125221165
said O -91.09840923544101
. O -94.3955667197942
" O -98.91064881459346

Today I-ORG -2.7409134898279643
, O -6.3574265648961354
I O -13.11952227129192
got O -21.953470839597614
to O -26.02849270843126
play O -34.055349836827794
golf O -44.31068408606465
. O -47.60784157041785
" O -52.12292366521711

He O -7.242207041715465
added O -15.125937916618923
: O -20.794848022688743
" O -25.30993011748801
I O -31.784326768192983
thought O -41.15235782242894
I O -47.62675447313391
got O -56.4607030414396
off O -63.874455696949724
off O -71.28820835245985
to O -75.36323022129349
a O -79.56010905460609
great O -88.58329962255031
start O -96.85271838811815
. O -100.14987587247134

It O -7.2518225004149075
was O -12.57969498955808
a O -16.776573822870674
perfect O -19.244348230964505
start O -27.513766996532347
. O -30.81092448088555

I O -6.8576935460930795
'm O -15.965199852618653
in O -20.037859050536326
a O -24.234737883848922
good O -32.42864909690862
position O -41.371796957179306
. O -44.668954441532506
" O -49.18403653633177

Henke I-ORG -2.7409134898279643
, O -6.3574265648961354
who O -12.761870605803946
called O -20.868770441874016
his O -26.7821562800044
round O -34.179379633563315
a O -38.37625846687591
" O -42.89134056167517
pleasant O -45.359114969769
surprise O -55.614449219005856
, O -58.92349452525833
" O -63.43857662005759
finished O -72.86723229610998
with O -78.33507480256478
six O -85.77414526605918
birdies O -88.24191967415301
on O -92.82442169477477
the O -96.14091736661575
final O -104.0794818878666
eight O -112.20318884225306
holes O -122.45852309148991
. O -125.75568057584312

" O -4.89837899018737
We O -12.304780195753018
finally O -21.94107523658365
got O -30.775023804889344
things O -40.20367948094173
going O -48.45368016065247
in O -52.52633935857014
the O -55.84283503041112
right O -64.46056049024718
direction O -66.928334898341
, O -70.23738020459348
" O -74.75246229939273
he O -80.58723624995346
said O -85.26770423318283
. O -88.56486171753602
" O -93.07994381233527

It O -7.2518225004149075
was O -12.57969498955808
my O -20.868916382422103
best O -29.45924286807005
round O -36.85646622162896
in O -40.92912541954664
a O -45.12600425285923
very O -53.18411392475986
long O -61.83001026156262
time O -69.06144136027879
. O -72.35859884463198

My I-ORG -2.7409134898279643
short O -11.753118095469349
game O -19.911328209166
has O -25.790007367530887
improved O -35.593356493024686
since O -42.9042517630951
I O -49.378648413800065
've O -58.63545383292579
